Direction,Year,Date,Country,Product,Transport_mode,Measure,Value
Exports,2017,05/03/2017,China,Dairy,All,$,3000000
Exports,2017,06/03/2017,China,Dairy,All,$,15000000
Exports,2017,07/03/2017,China,Dairy,All,$,1000000
Exports,2017,08/03/2017,China,Dairy,All,$,33000000
Exports,2017,09/03/2017,China,Dairy,All,$,1000000
Exports,2017,10/03/2017,China,Dairy,All,$,6000000
Exports,2017,11/03/2017,China,Dairy,All,$,12000000
Exports,2017,12/03/2017,China,Dairy,All,$,1000000
Exports,2017,13/03/2017,China,Dairy,All,$,8000000
Exports,2017,14/03/2017,China,Dairy,All,$,2000000
Exports,2017,15/03/2017,China,Dairy,All,$,24000000
Exports,2017,16/03/2017,China,Dairy,All,$,14000000
Exports,2017,17/03/2017,China,Dairy,All,$,12000000
Exports,2017,18/03/2017,China,Dairy,All,$,5000000
Exports,2017,19/03/2017,China,Dairy,All,$,3000000
Exports,2017,20/03/2017,China,Dairy,All,$,4000000
Exports,2017,21/03/2017,China,Dairy,All,$,1000000
Exports,2017,22/03/2017,China,Dairy,All,$,31000000
Exports,2017,23/03/2017,China,Dairy,All,$,2000000
Exports,2017,24/03/2017,China,Dairy,All,$,10000000
Exports,2017,25/03/2017,China,Dairy,All,$,10000000
Exports,2017,26/03/2017,China,Dairy,All,$,5000000
Exports,2017,27/03/2017,China,Dairy,All,$,32000000
Exports,2017,28/03/2017,China,Dairy,All,$,4000000
Exports,2017,29/03/2017,China,Dairy,All,$,28000000
Exports,2017,30/03/2017,China,Dairy,All,$,0
Exports,2017,31/03/2017,China,Dairy,All,$,10000000
Exports,2017,01/04/2017,China,Dairy,All,$,2000000
Exports,2017,02/04/2017,China,Dairy,All,$,6000000
Exports,2017,03/04/2017,China,Dairy,All,$,3000000
Exports,2017,04/04/2017,China,Dairy,All,$,0
Exports,2017,05/04/2017,China,Dairy,All,$,22000000
Exports,2017,06/04/2017,China,Dairy,All,$,8000000
Exports,2017,07/04/2017,China,Dairy,All,$,10000000
Exports,2017,08/04/2017,China,Dairy,All,$,3000000
Exports,2017,09/04/2017,China,Dairy,All,$,3000000
Exports,2017,10/04/2017,China,Dairy,All,$,16000000
Exports,2017,11/04/2017,China,Dairy,All,$,2000000
Exports,2017,12/04/2017,China,Dairy,All,$,1000000
Exports,2017,13/04/2017,China,Dairy,All,$,4000000
Exports,2017,14/04/2017,China,Dairy,All,$,33000000
Exports,2017,15/04/2017,China,Dairy,All,$,15000000
Exports,2017,16/04/2017,China,Dairy,All,$,7000000
Exports,2017,17/04/2017,China,Dairy,All,$,9000000
Exports,2017,18/04/2017,China,Dairy,All,$,0
Exports,2017,19/04/2017,China,Dairy,All,$,17000000
Exports,2017,20/04/2017,China,Dairy,All,$,0
Exports,2017,21/04/2017,China,Dairy,All,$,9000000
Exports,2017,22/04/2017,China,Dairy,All,$,2000000
Exports,2017,23/04/2017,China,Dairy,All,$,6000000
Exports,2017,24/04/2017,China,Dairy,All,$,17000000
Exports,2017,25/04/2017,China,Dairy,All,$,3000000
Exports,2017,26/04/2017,China,Dairy,All,$,0
Exports,2017,27/04/2017,China,Dairy,All,$,30000000
Exports,2017,28/04/2017,China,Dairy,All,$,28000000
Exports,2017,29/04/2017,China,Dairy,All,$,20000000
Exports,2017,30/04/2017,China,Dairy,All,$,5000000
Exports,2017,01/05/2017,China,Dairy,All,$,2000000
Exports,2017,02/05/2017,China,Dairy,All,$,6000000
Exports,2017,03/05/2017,China,Dairy,All,$,7000000
Exports,2017,04/05/2017,China,Dairy,All,$,5000000
Exports,2017,05/05/2017,China,Dairy,All,$,15000000
Exports,2017,06/05/2017,China,Dairy,All,$,7000000
Exports,2017,07/05/2017,China,Dairy,All,$,3000000
Exports,2017,08/05/2017,China,Dairy,All,$,7000000
Exports,2017,09/05/2017,China,Dairy,All,$,6000000
Exports,2017,10/05/2017,China,Dairy,All,$,36000000
Exports,2017,11/05/2017,China,Dairy,All,$,3000000
Exports,2017,12/05/2017,China,Dairy,All,$,22000000
Exports,2017,13/05/2017,China,Dairy,All,$,1000000
Exports,2017,14/05/2017,China,Dairy,All,$,2000000
Exports,2017,15/05/2017,China,Dairy,All,$,13000000
Exports,2017,16/05/2017,China,Dairy,All,$,7000000
Exports,2017,17/05/2017,China,Dairy,All,$,26000000
Exports,2017,18/05/2017,China,Dairy,All,$,5000000
Exports,2017,19/05/2017,China,Dairy,All,$,10000000
Exports,2017,20/05/2017,China,Dairy,All,$,5000000
Exports,2017,21/05/2017,China,Dairy,All,$,4000000
Exports,2017,22/05/2017,China,Dairy,All,$,16000000
Exports,2017,23/05/2017,China,Dairy,All,$,1000000
Exports,2017,24/05/2017,China,Dairy,All,$,39000000
Exports,2017,25/05/2017,China,Dairy,All,$,1000000
Exports,2017,26/05/2017,China,Dairy,All,$,18000000
Exports,2017,27/05/2017,China,Dairy,All,$,3000000
Exports,2017,28/05/2017,China,Dairy,All,$,5000000
Exports,2017,29/05/2017,China,Dairy,All,$,14000000
Exports,2017,30/05/2017,China,Dairy,All,$,6000000
Exports,2017,31/05/2017,China,Dairy,All,$,8000000
Exports,2017,01/06/2017,China,Dairy,All,$,6000000
Exports,2017,02/06/2017,China,Dairy,All,$,39000000
Exports,2017,03/06/2017,China,Dairy,All,$,6000000
Exports,2017,04/06/2017,China,Dairy,All,$,11000000
Exports,2017,05/06/2017,China,Dairy,All,$,10000000
Exports,2017,06/06/2017,China,Dairy,All,$,9000000
Exports,2017,07/06/2017,China,Dairy,All,$,3000000
Exports,2017,08/06/2017,China,Dairy,All,$,5000000
Exports,2017,09/06/2017,China,Dairy,All,$,62000000
Exports,2017,10/06/2017,China,Dairy,All,$,6000000
Exports,2017,11/06/2017,China,Dairy,All,$,6000000
Exports,2017,12/06/2017,China,Dairy,All,$,7000000
Exports,2017,13/06/2017,China,Dairy,All,$,4000000
Exports,2017,14/06/2017,China,Dairy,All,$,32000000
Exports,2017,15/06/2017,China,Dairy,All,$,0
Exports,2017,16/06/2017,China,Dairy,All,$,10000000
Exports,2017,17/06/2017,China,Dairy,All,$,18000000
Exports,2017,18/06/2017,China,Dairy,All,$,11000000
Exports,2017,19/06/2017,China,Dairy,All,$,21000000
Exports,2017,20/06/2017,China,Dairy,All,$,3000000
Exports,2017,21/06/2017,China,Dairy,All,$,37000000
Exports,2017,22/06/2017,China,Dairy,All,$,1000000
Exports,2017,23/06/2017,China,Dairy,All,$,13000000
Exports,2017,24/06/2017,China,Dairy,All,$,7000000
Exports,2017,25/06/2017,China,Dairy,All,$,4000000
Exports,2017,26/06/2017,China,Dairy,All,$,8000000
Exports,2017,27/06/2017,China,Dairy,All,$,19000000
Exports,2017,28/06/2017,China,Dairy,All,$,30000000
Exports,2017,29/06/2017,China,Dairy,All,$,1000000
Exports,2017,30/06/2017,China,Dairy,All,$,5000000
Exports,2017,01/07/2017,China,Dairy,All,$,2000000
Exports,2017,02/07/2017,China,Dairy,All,$,8000000
Exports,2017,03/07/2017,China,Dairy,All,$,1000000
Exports,2017,04/07/2017,China,Dairy,All,$,15000000
Exports,2017,05/07/2017,China,Dairy,All,$,1000000
Exports,2018,03/02/2018,China,Dairy,All,$,9000000
Exports,2018,04/02/2018,China,Dairy,All,$,8000000
Exports,2018,05/02/2018,China,Dairy,All,$,8000000
Exports,2018,06/02/2018,China,Dairy,All,$,0
Exports,2018,07/02/2018,China,Dairy,All,$,33000000
Exports,2018,08/02/2018,China,Dairy,All,$,0
Exports,2018,09/02/2018,China,Dairy,All,$,7000000
Exports,2018,10/02/2018,China,Dairy,All,$,11000000
Exports,2018,11/02/2018,China,Dairy,All,$,2000000
Exports,2018,12/02/2018,China,Dairy,All,$,16000000
Exports,2018,14/02/2018,China,Dairy,All,$,16000000
Exports,2018,15/02/2018,China,Dairy,All,$,0
Exports,2018,16/02/2018,China,Dairy,All,$,5000000
Exports,2018,17/02/2018,China,Dairy,All,$,0
Exports,2018,18/02/2018,China,Dairy,All,$,1000000
Exports,2018,19/02/2018,China,Dairy,All,$,9000000
Exports,2018,20/02/2018,China,Dairy,All,$,3000000
Exports,2018,21/02/2018,China,Dairy,All,$,26000000
Exports,2018,22/02/2018,China,Dairy,All,$,0
Exports,2018,23/02/2018,China,Dairy,All,$,6000000
Exports,2018,24/02/2018,China,Dairy,All,$,2000000
Exports,2018,25/02/2018,China,Dairy,All,$,1000000
Exports,2018,26/02/2018,China,Dairy,All,$,12000000
Exports,2018,27/02/2018,China,Dairy,All,$,0
Exports,2018,28/02/2018,China,Dairy,All,$,39000000
Exports,2018,01/03/2018,China,Dairy,All,$,0
Exports,2018,02/03/2018,China,Dairy,All,$,5000000
Exports,2018,03/03/2018,China,Dairy,All,$,6000000
Exports,2018,04/03/2018,China,Dairy,All,$,3000000
Exports,2018,05/03/2018,China,Dairy,All,$,14000000
Exports,2018,06/03/2018,China,Dairy,All,$,0
Exports,2018,07/03/2018,China,Dairy,All,$,27000000
Exports,2018,08/03/2018,China,Dairy,All,$,5000000
Exports,2018,09/03/2018,China,Dairy,All,$,5000000
Exports,2018,10/03/2018,China,Dairy,All,$,4000000
Exports,2018,11/03/2018,China,Dairy,All,$,13000000
Exports,2018,12/03/2018,China,Dairy,All,$,17000000
Exports,2018,13/03/2018,China,Dairy,All,$,0
Exports,2018,14/03/2018,China,Dairy,All,$,24000000
Exports,2018,15/03/2018,China,Dairy,All,$,0
Exports,2018,16/03/2018,China,Dairy,All,$,7000000
Exports,2018,17/03/2018,China,Dairy,All,$,5000000
Exports,2018,18/03/2018,China,Dairy,All,$,14000000
Exports,2018,19/03/2018,China,Dairy,All,$,9000000
Exports,2018,20/03/2018,China,Dairy,All,$,1000000
Exports,2018,21/03/2018,China,Dairy,All,$,20000000
Exports,2018,22/03/2018,China,Dairy,All,$,0
Exports,2018,23/03/2018,China,Dairy,All,$,10000000
Exports,2018,24/03/2018,China,Dairy,All,$,4000000
Exports,2018,25/03/2018,China,Dairy,All,$,0
Exports,2018,26/03/2018,China,Dairy,All,$,14000000
Exports,2018,27/03/2018,China,Dairy,All,$,4000000
Exports,2018,28/03/2018,China,Dairy,All,$,23000000
Exports,2018,29/03/2018,China,Dairy,All,$,1000000
Exports,2018,30/03/2018,China,Dairy,All,$,3000000
Exports,2018,31/03/2018,China,Dairy,All,$,8000000
Exports,2018,01/04/2018,China,Dairy,All,$,6000000
Exports,2018,02/04/2018,China,Dairy,All,$,13000000
Exports,2018,03/04/2018,China,Dairy,All,$,1000000
Exports,2018,04/04/2018,China,Dairy,All,$,36000000
Exports,2018,06/04/2018,China,Dairy,All,$,14000000
Exports,2018,07/04/2018,China,Dairy,All,$,5000000
Exports,2018,08/04/2018,China,Dairy,All,$,4000000
Exports,2018,09/04/2018,China,Dairy,All,$,22000000
Exports,2018,10/04/2018,China,Dairy,All,$,0
Exports,2018,11/04/2018,China,Dairy,All,$,20000000
Exports,2018,12/04/2018,China,Dairy,All,$,4000000
Exports,2018,13/04/2018,China,Dairy,All,$,1000000
Exports,2018,14/04/2018,China,Dairy,All,$,16000000
Exports,2018,15/04/2018,China,Dairy,All,$,9000000
Exports,2018,16/04/2018,China,Dairy,All,$,12000000
Exports,2018,17/04/2018,China,Dairy,All,$,6000000
Exports,2018,18/04/2018,China,Dairy,All,$,33000000
Exports,2018,19/04/2018,China,Dairy,All,$,4000000
Exports,2018,20/04/2018,China,Dairy,All,$,7000000
Exports,2018,21/04/2018,China,Dairy,All,$,2000000
Exports,2018,22/04/2018,China,Dairy,All,$,3000000
Exports,2018,23/04/2018,China,Dairy,All,$,10000000
Exports,2018,24/04/2018,China,Dairy,All,$,4000000
Exports,2018,25/04/2018,China,Dairy,All,$,32000000
Exports,2018,26/04/2018,China,Dairy,All,$,6000000
Exports,2018,27/04/2018,China,Dairy,All,$,8000000
Exports,2018,28/04/2018,China,Dairy,All,$,9000000
Exports,2018,29/04/2018,China,Dairy,All,$,3000000
Exports,2018,30/04/2018,China,Dairy,All,$,4000000
Exports,2018,01/05/2018,China,Dairy,All,$,5000000
Exports,2018,02/05/2018,China,Dairy,All,$,25000000
Exports,2018,03/05/2018,China,Dairy,All,$,0
Exports,2018,04/05/2018,China,Dairy,All,$,5000000
Exports,2018,05/05/2018,China,Dairy,All,$,7000000
Exports,2018,06/05/2018,China,Dairy,All,$,6000000
Exports,2018,07/05/2018,China,Dairy,All,$,21000000
Exports,2018,08/05/2018,China,Dairy,All,$,0
Exports,2018,09/05/2018,China,Dairy,All,$,8000000
Exports,2018,10/05/2018,China,Dairy,All,$,1000000
Exports,2018,11/05/2018,China,Dairy,All,$,44000000
Exports,2018,12/05/2018,China,Dairy,All,$,2000000
Exports,2018,13/05/2018,China,Dairy,All,$,5000000
Exports,2018,14/05/2018,China,Dairy,All,$,14000000
Exports,2018,15/05/2018,China,Dairy,All,$,2000000
Exports,2018,16/05/2018,China,Dairy,All,$,8000000
Exports,2018,17/05/2018,China,Dairy,All,$,45000000
Exports,2018,18/05/2018,China,Dairy,All,$,8000000
Exports,2018,19/05/2018,China,Dairy,All,$,1000000
Exports,2018,20/05/2018,China,Dairy,All,$,4000000
Exports,2018,21/05/2018,China,Dairy,All,$,17000000
Exports,2018,22/05/2018,China,Dairy,All,$,2000000
Exports,2018,23/05/2018,China,Dairy,All,$,16000000
Exports,2018,24/05/2018,China,Dairy,All,$,0
Exports,2018,25/05/2018,China,Dairy,All,$,9000000
Exports,2018,26/05/2018,China,Dairy,All,$,1000000
Exports,2018,27/05/2018,China,Dairy,All,$,3000000
Exports,2018,28/05/2018,China,Dairy,All,$,14000000
Exports,2018,29/05/2018,China,Dairy,All,$,9000000
Exports,2018,30/05/2018,China,Dairy,All,$,10000000
Exports,2018,31/05/2018,China,Dairy,All,$,31000000
Exports,2018,01/06/2018,China,Dairy,All,$,11000000
Exports,2018,02/06/2018,China,Dairy,All,$,0
Exports,2018,03/06/2018,China,Dairy,All,$,3000000
Exports,2018,04/06/2018,China,Dairy,All,$,12000000
Exports,2018,05/06/2018,China,Dairy,All,$,17000000
Exports,2018,06/06/2018,China,Dairy,All,$,3000000
Exports,2018,07/06/2018,China,Dairy,All,$,5000000
Exports,2018,08/06/2018,China,Dairy,All,$,9000000
Exports,2018,09/06/2018,China,Dairy,All,$,6000000
Exports,2018,10/06/2018,China,Dairy,All,$,9000000
Exports,2018,11/06/2018,China,Dairy,All,$,31000000
Exports,2018,12/06/2018,China,Dairy,All,$,25000000
Exports,2018,13/06/2018,China,Dairy,All,$,34000000
Exports,2018,14/06/2018,China,Dairy,All,$,2000000
Exports,2018,15/06/2018,China,Dairy,All,$,9000000
Exports,2018,16/06/2018,China,Dairy,All,$,1000000
Exports,2018,17/06/2018,China,Dairy,All,$,8000000
Exports,2018,18/06/2018,China,Dairy,All,$,20000000
Exports,2018,19/06/2018,China,Dairy,All,$,35000000
Exports,2018,20/06/2018,China,Dairy,All,$,7000000
Exports,2018,21/06/2018,China,Dairy,All,$,11000000
Exports,2018,22/06/2018,China,Dairy,All,$,2000000
Exports,2018,23/06/2018,China,Dairy,All,$,12000000
Exports,2018,24/06/2018,China,Dairy,All,$,3000000
Exports,2018,25/06/2018,China,Dairy,All,$,16000000
Exports,2018,26/06/2018,China,Dairy,All,$,3000000
Exports,2018,27/06/2018,China,Dairy,All,$,5000000
Exports,2018,28/06/2018,China,Dairy,All,$,0
Exports,2018,29/06/2018,China,Dairy,All,$,27000000
Exports,2018,30/06/2018,China,Dairy,All,$,1000000
Exports,2018,01/07/2018,China,Dairy,All,$,2000000
Exports,2018,02/07/2018,China,Dairy,All,$,37000000
Exports,2018,03/07/2018,China,Dairy,All,$,23000000
Exports,2018,04/07/2018,China,Dairy,All,$,7000000
Exports,2019,02/02/2019,China,Dairy,All,$,5000000
Exports,2019,03/02/2019,China,Dairy,All,$,4000000
Exports,2019,04/02/2019,China,Dairy,All,$,0
Exports,2019,05/02/2019,China,Dairy,All,$,12000000
Exports,2019,06/02/2019,China,Dairy,All,$,49000000
Exports,2019,08/02/2019,China,Dairy,All,$,9000000
Exports,2019,09/02/2019,China,Dairy,All,$,25000000
Exports,2019,10/02/2019,China,Dairy,All,$,4000000
Exports,2019,11/02/2019,China,Dairy,All,$,3000000
Exports,2019,12/02/2019,China,Dairy,All,$,10000000
Exports,2019,13/02/2019,China,Dairy,All,$,34000000
Exports,2019,15/02/2019,China,Dairy,All,$,5000000
Exports,2019,16/02/2019,China,Dairy,All,$,1000000
Exports,2019,17/02/2019,China,Dairy,All,$,8000000
Exports,2019,18/02/2019,China,Dairy,All,$,4000000
Exports,2019,19/02/2019,China,Dairy,All,$,11000000
Exports,2019,20/02/2019,China,Dairy,All,$,31000000
Exports,2019,21/02/2019,China,Dairy,All,$,0
Exports,2019,22/02/2019,China,Dairy,All,$,4000000
Exports,2019,23/02/2019,China,Dairy,All,$,8000000
Exports,2019,24/02/2019,China,Dairy,All,$,19000000
Exports,2019,25/02/2019,China,Dairy,All,$,6000000
Exports,2019,26/02/2019,China,Dairy,All,$,11000000
Exports,2019,27/02/2019,China,Dairy,All,$,21000000
Exports,2019,28/02/2019,China,Dairy,All,$,0
Exports,2019,01/03/2019,China,Dairy,All,$,12000000
Exports,2019,02/03/2019,China,Dairy,All,$,4000000
Exports,2019,03/03/2019,China,Dairy,All,$,8000000
Exports,2019,04/03/2019,China,Dairy,All,$,0
Exports,2019,05/03/2019,China,Dairy,All,$,12000000
Exports,2019,06/03/2019,China,Dairy,All,$,10000000
Exports,2019,07/03/2019,China,Dairy,All,$,47000000
Exports,2019,08/03/2019,China,Dairy,All,$,9000000
Exports,2019,09/03/2019,China,Dairy,All,$,7000000
Exports,2019,10/03/2019,China,Dairy,All,$,8000000
Exports,2019,11/03/2019,China,Dairy,All,$,12000000
Exports,2019,12/03/2019,China,Dairy,All,$,2000000
Exports,2019,13/03/2019,China,Dairy,All,$,7000000
Exports,2019,14/03/2019,China,Dairy,All,$,34000000
Exports,2019,15/03/2019,China,Dairy,All,$,11000000
Exports,2019,16/03/2019,China,Dairy,All,$,0
Exports,2019,17/03/2019,China,Dairy,All,$,16000000
Exports,2019,18/03/2019,China,Dairy,All,$,0
Exports,2019,19/03/2019,China,Dairy,All,$,17000000
Exports,2019,20/03/2019,China,Dairy,All,$,62000000
Exports,2019,21/03/2019,China,Dairy,All,$,1000000
Exports,2019,22/03/2019,China,Dairy,All,$,6000000
Exports,2019,23/03/2019,China,Dairy,All,$,20000000
Exports,2019,24/03/2019,China,Dairy,All,$,4000000
Exports,2019,25/03/2019,China,Dairy,All,$,1000000
Exports,2019,26/03/2019,China,Dairy,All,$,10000000
Exports,2019,27/03/2019,China,Dairy,All,$,31000000
Exports,2019,28/03/2019,China,Dairy,All,$,9000000
Exports,2019,29/03/2019,China,Dairy,All,$,7000000
Exports,2019,30/03/2019,China,Dairy,All,$,3000000
Exports,2019,31/03/2019,China,Dairy,All,$,7000000
Exports,2019,01/04/2019,China,Dairy,All,$,5000000
Exports,2019,02/04/2019,China,Dairy,All,$,7000000
Exports,2019,03/04/2019,China,Dairy,All,$,27000000
Exports,2019,04/04/2019,China,Dairy,All,$,5000000
Exports,2019,05/04/2019,China,Dairy,All,$,9000000
Exports,2019,06/04/2019,China,Dairy,All,$,23000000
Exports,2019,07/04/2019,China,Dairy,All,$,17000000
Exports,2019,08/04/2019,China,Dairy,All,$,5000000
Exports,2019,09/04/2019,China,Dairy,All,$,13000000
Exports,2019,10/04/2019,China,Dairy,All,$,42000000
Exports,2019,11/04/2019,China,Dairy,All,$,0
Exports,2019,12/04/2019,China,Dairy,All,$,18000000
Exports,2019,13/04/2019,China,Dairy,All,$,3000000
Exports,2019,14/04/2019,China,Dairy,All,$,10000000
Exports,2019,15/04/2019,China,Dairy,All,$,2000000
Exports,2019,16/04/2019,China,Dairy,All,$,17000000
Exports,2019,17/04/2019,China,Dairy,All,$,33000000
Exports,2019,18/04/2019,China,Dairy,All,$,3000000
Exports,2019,19/04/2019,China,Dairy,All,$,21000000
Exports,2019,20/04/2019,China,Dairy,All,$,1000000
Exports,2019,21/04/2019,China,Dairy,All,$,29000000
Exports,2019,22/04/2019,China,Dairy,All,$,1000000
Exports,2019,23/04/2019,China,Dairy,All,$,9000000
Exports,2019,24/04/2019,China,Dairy,All,$,23000000
Exports,2019,25/04/2019,China,Dairy,All,$,2000000
Exports,2019,26/04/2019,China,Dairy,All,$,9000000
Exports,2019,27/04/2019,China,Dairy,All,$,10000000
Exports,2019,28/04/2019,China,Dairy,All,$,13000000
Exports,2019,29/04/2019,China,Dairy,All,$,2000000
Exports,2019,30/04/2019,China,Dairy,All,$,6000000
Exports,2019,01/05/2019,China,Dairy,All,$,8000000
Exports,2019,02/05/2019,China,Dairy,All,$,5000000
Exports,2019,03/05/2019,China,Dairy,All,$,3000000
Exports,2019,04/05/2019,China,Dairy,All,$,3000000
Exports,2019,05/05/2019,China,Dairy,All,$,11000000
Exports,2019,06/05/2019,China,Dairy,All,$,4000000
Exports,2019,07/05/2019,China,Dairy,All,$,28000000
Exports,2019,08/05/2019,China,Dairy,All,$,49000000
Exports,2019,09/05/2019,China,Dairy,All,$,1000000
Exports,2019,10/05/2019,China,Dairy,All,$,9000000
Exports,2019,11/05/2019,China,Dairy,All,$,0
Exports,2019,12/05/2019,China,Dairy,All,$,10000000
Exports,2019,13/05/2019,China,Dairy,All,$,2000000
Exports,2019,14/05/2019,China,Dairy,All,$,13000000
Exports,2019,15/05/2019,China,Dairy,All,$,36000000
Exports,2019,16/05/2019,China,Dairy,All,$,4000000
Exports,2019,17/05/2019,China,Dairy,All,$,9000000
Exports,2019,18/05/2019,China,Dairy,All,$,5000000
Exports,2019,19/05/2019,China,Dairy,All,$,12000000
Exports,2019,20/05/2019,China,Dairy,All,$,1000000
Exports,2019,21/05/2019,China,Dairy,All,$,16000000
Exports,2019,22/05/2019,China,Dairy,All,$,33000000
Exports,2019,23/05/2019,China,Dairy,All,$,5000000
Exports,2019,24/05/2019,China,Dairy,All,$,7000000
Exports,2019,25/05/2019,China,Dairy,All,$,1000000
Exports,2019,26/05/2019,China,Dairy,All,$,29000000
Exports,2019,27/05/2019,China,Dairy,All,$,1000000
Exports,2019,28/05/2019,China,Dairy,All,$,27000000
Exports,2019,29/05/2019,China,Dairy,All,$,39000000
Exports,2019,30/05/2019,China,Dairy,All,$,1000000
Exports,2019,31/05/2019,China,Dairy,All,$,10000000
Exports,2019,01/06/2019,China,Dairy,All,$,4000000
Exports,2019,02/06/2019,China,Dairy,All,$,8000000
Exports,2019,03/06/2019,China,Dairy,All,$,2000000
Exports,2019,04/06/2019,China,Dairy,All,$,17000000
Exports,2019,05/06/2019,China,Dairy,All,$,28000000
Exports,2019,06/06/2019,China,Dairy,All,$,0
Exports,2019,07/06/2019,China,Dairy,All,$,16000000
Exports,2019,08/06/2019,China,Dairy,All,$,0
Exports,2019,09/06/2019,China,Dairy,All,$,24000000
Exports,2019,10/06/2019,China,Dairy,All,$,4000000
Exports,2019,11/06/2019,China,Dairy,All,$,40000000
Exports,2019,12/06/2019,China,Dairy,All,$,36000000
Exports,2019,13/06/2019,China,Dairy,All,$,0
Exports,2019,14/06/2019,China,Dairy,All,$,14000000
Exports,2019,15/06/2019,China,Dairy,All,$,3000000
Exports,2019,16/06/2019,China,Dairy,All,$,9000000
Exports,2019,17/06/2019,China,Dairy,All,$,7000000
Exports,2019,18/06/2019,China,Dairy,All,$,32000000
Exports,2019,19/06/2019,China,Dairy,All,$,2000000
Exports,2019,20/06/2019,China,Dairy,All,$,1000000
Exports,2019,21/06/2019,China,Dairy,All,$,8000000
Exports,2019,22/06/2019,China,Dairy,All,$,23000000
Exports,2019,23/06/2019,China,Dairy,All,$,9000000
Exports,2019,24/06/2019,China,Dairy,All,$,11000000
Exports,2019,25/06/2019,China,Dairy,All,$,5000000
Exports,2019,26/06/2019,China,Dairy,All,$,14000000
Exports,2019,27/06/2019,China,Dairy,All,$,0
Exports,2019,28/06/2019,China,Dairy,All,$,12000000
Exports,2019,29/06/2019,China,Dairy,All,$,1000000
Exports,2019,30/06/2019,China,Dairy,All,$,12000000
Exports,2019,01/07/2019,China,Dairy,All,$,0
Exports,2019,02/07/2019,China,Dairy,All,$,17000000
Exports,2019,03/07/2019,China,Dairy,All,$,17000000
Exports,2020,01/02/2020,China,Dairy,All,$,0
Exports,2020,02/02/2020,China,Dairy,All,$,25000000
Exports,2020,03/02/2020,China,Dairy,All,$,2000000
Exports,2020,04/02/2020,China,Dairy,All,$,20000000
Exports,2020,05/02/2020,China,Dairy,All,$,9000000
Exports,2020,06/02/2020,China,Dairy,All,$,1000000
Exports,2020,07/02/2020,China,Dairy,All,$,15000000
Exports,2020,08/02/2020,China,Dairy,All,$,6000000
Exports,2020,09/02/2020,China,Dairy,All,$,1000000
Exports,2020,10/02/2020,China,Dairy,All,$,0
Exports,2020,11/02/2020,China,Dairy,All,$,8000000
Exports,2020,12/02/2020,China,Dairy,All,$,26000000
Exports,2020,13/02/2020,China,Dairy,All,$,3000000
Exports,2020,14/02/2020,China,Dairy,All,$,4000000
Exports,2020,15/02/2020,China,Dairy,All,$,11000000
Exports,2020,16/02/2020,China,Dairy,All,$,16000000
Exports,2020,17/02/2020,China,Dairy,All,$,19000000
Exports,2020,18/02/2020,China,Dairy,All,$,13000000
Exports,2020,19/02/2020,China,Dairy,All,$,40000000
Exports,2020,20/02/2020,China,Dairy,All,$,1000000
Exports,2020,21/02/2020,China,Dairy,All,$,23000000
Exports,2020,22/02/2020,China,Dairy,All,$,0
Exports,2020,23/02/2020,China,Dairy,All,$,73000000
Exports,2020,24/02/2020,China,Dairy,All,$,30000000
Exports,2020,25/02/2020,China,Dairy,All,$,11000000
Exports,2020,26/02/2020,China,Dairy,All,$,62000000
Exports,2020,27/02/2020,China,Dairy,All,$,4000000
Exports,2020,28/02/2020,China,Dairy,All,$,1000000
Exports,2020,29/02/2020,China,Dairy,All,$,0
Exports,2020,02/03/2020,China,Dairy,All,$,10000000
Exports,2020,03/03/2020,China,Dairy,All,$,6000000
Exports,2020,04/03/2020,China,Dairy,All,$,20000000
Exports,2020,05/03/2020,China,Dairy,All,$,3000000
Exports,2020,06/03/2020,China,Dairy,All,$,2000000
Exports,2020,07/03/2020,China,Dairy,All,$,0
Exports,2020,08/03/2020,China,Dairy,All,$,0
Exports,2020,09/03/2020,China,Dairy,All,$,14000000
Exports,2020,10/03/2020,China,Dairy,All,$,4000000
Exports,2020,11/03/2020,China,Dairy,All,$,62000000
Exports,2020,12/03/2020,China,Dairy,All,$,1000000
Exports,2020,13/03/2020,China,Dairy,All,$,11000000
Exports,2020,14/03/2020,China,Dairy,All,$,0
Exports,2020,15/03/2020,China,Dairy,All,$,1000000
Exports,2020,16/03/2020,China,Dairy,All,$,20000000
Exports,2020,17/03/2020,China,Dairy,All,$,10000000
Exports,2020,18/03/2020,China,Dairy,All,$,83000000
Exports,2020,19/03/2020,China,Dairy,All,$,14000000
Exports,2020,20/03/2020,China,Dairy,All,$,10000000
Exports,2020,22/03/2020,China,Dairy,All,$,9000000
Exports,2020,23/03/2020,China,Dairy,All,$,20000000
Exports,2020,24/03/2020,China,Dairy,All,$,7000000
Exports,2020,25/03/2020,China,Dairy,All,$,67000000
Exports,2020,26/03/2020,China,Dairy,All,$,1000000
Exports,2020,27/03/2020,China,Dairy,All,$,18000000
Exports,2020,29/03/2020,China,Dairy,All,$,6000000
Exports,2020,30/03/2020,China,Dairy,All,$,19000000
Exports,2020,31/03/2020,China,Dairy,All,$,10000000
Exports,2020,01/04/2020,China,Dairy,All,$,50000000
Exports,2020,02/04/2020,China,Dairy,All,$,3000000
Exports,2020,03/04/2020,China,Dairy,All,$,10000000
Exports,2020,04/04/2020,China,Dairy,All,$,0
